3.3, 49.6102
3.3, 49.6102
3.3, 49.6102
3.15830731133, 45.3533
3.22869505752, 47.468
3.3, 49.6102
3.18490856122, 46.1525
3.3, 49.6102
3.27031813269, 48.7185
3.3, 49.6102
3.3, 49.6102
3.19912048024, 46.5795
3.3, 49.6102
3.19380953785, 46.4199
3.3, 49.6102
3.24851133021, 48.0633
3.3, 49.6102
3.24060187123, 47.8257
3.26762318951, 48.6375
3.3, 49.6102
3.3, 49.6102
3.27758238592, 48.9367
3.29762697043, 49.5389
3.3, 49.6102
3.20298042555, 46.6954
3.10971763949, 43.8935
3.12398466131, 44.3222
3.20261944937, 46.6846
3.24304205324, 47.899
3.10710864632, 43.8152
3.2802828874, 49.0179
3.13590832593, 44.6804
3.07073357057, 42.7223
3.2627017609, 48.4897
3.23614557978, 47.6918
3.08398706187, 43.1205
3.22421273021, 47.3333
3.16584018346, 45.5796
3.14541218001, 44.9659
3.1315718677, 44.5501
3.23779002156, 47.7412
3.15952348884, 45.3899
3.03041922226, 41.5112
3.21127207726, 46.9445
3.11225455202, 43.9698
3.15643009927, 45.2969
3.17431510896, 45.8343
3.00478918611, 40.7412
3.06354107308, 42.5063
3.01294327641, 40.9861
3.0525657036, 42.1765
3.06721682051, 42.6167
3.14268838999, 44.8841
2.91532846633, 38.0535
2.99578589763, 40.4707
3.0298630392, 41.4945
2.95489097686, 39.2421
2.88361767121, 37.1008
3.00874886324, 40.8601
2.8897902312, 37.2862
3.03444991707, 41.6323
2.90231268142, 37.6625
2.95575266299, 39.268
2.85835292385, 36.3418
2.85134063499, 36.1311
2.83980056435, 35.7844
2.95835907411, 39.3463
2.82436824916, 35.3208
2.90269929326, 37.6741
2.7912232734, 34.325
2.89874946049, 37.5554
2.84323026429, 35.8874
2.75447243814, 33.2209
2.72034763276, 32.1957
2.76747499288, 33.6115
2.80153006077, 34.6346
2.87234073611, 36.762
2.74844215552, 33.0397
2.74998551461, 33.0861
2.67687451657, 30.8896
2.69860340122, 31.5424
2.65244299685, 30.1556
2.76410643306, 33.5103
2.61806975832, 29.1229
2.73938619063, 32.7676
2.62030474607, 29.1901
2.67945556315, 30.9671
2.72273487211, 32.2674
2.72511316016, 32.3388
2.61796397309, 29.1197
2.50860517487, 25.8343
2.68760476422, 31.212
2.5553290751, 27.238
2.52642763125, 26.3697
2.6544840263, 30.2169
2.60002328535, 28.5807
2.50233329042, 25.6458
2.48034693826, 24.9853
2.54391561584, 26.8951
2.55144310014, 27.1212
2.41109215783, 22.9047
2.54465231124, 26.9172
2.37914673936, 21.9449
2.38929997943, 22.2499
2.41080988141, 22.8962
2.4870728388, 25.1874
2.34998194869, 21.0687
2.44997196736, 24.0727
2.30211459866, 19.6306
2.38989755736, 22.2679
2.32318407032, 20.2636
2.29475567298, 19.4095
2.27372224405, 18.7776
2.38211611635, 22.0341
2.15716267622, 15.2758
2.29179675026, 19.3206
2.29998003631, 19.5665
2.1591526053, 15.3356
2.20130283654, 16.6019
2.2481579775, 18.0096
2.13615419353, 14.6447
2.2520325083, 18.126
2.08691056574, 13.1652
2.16311898725, 15.4548
2.22065181553, 17.1832
2.03399811936, 11.5756
2.17464832813, 15.8011
2.16235248266, 15.4317
1.96516506688, 9.50762
1.9574646341, 9.27627
2.04478175363, 11.8996
1.94840025741, 9.00395
2.06719340727, 12.5729
1.98394849049, 10.0719
2.01857381079, 11.1122
2.01126875339, 10.8927
1.85524090154, 6.20515
1.83577896205, 5.62046
1.86448664662, 6.48293
1.83654004651, 5.64333
1.99109545036, 10.2866
1.79355708753, 4.35198
1.88874845692, 7.21183
1.75012527888, 3.04715
1.94544467735, 8.91516
1.73185435189, 2.49824
1.90670273546, 7.75123
1.81444871384, 4.97963
1.79299094058, 4.33497
